0.639
0.627
0.619
0.607
0.616
0.622
0.582
0.645
0.605
0.612
0.594
0.614
0.650
0.595
0.620
0.603
0.618
0.603
0.620
0.629
0.591
0.624
0.600
0.611
0.599
0.599
0.607
0.613
0.617
0.616
0.581
0.585
0.582
0.582
0.596
0.575
0.577
0.580
0.632
0.584
0.603
0.604
0.614
0.576
0.583
0.583
0.602
0.569
0.582
0.567
0.577
0.553
0.573
0.591
0.577
0.571
0.549
0.598
0.596
0.586
0.599
0.588
0.587
0.594
0.594
0.561
0.569
0.604
0.556
0.586
0.597
0.565
0.583
0.578
0.579
0.561
0.583
0.559
0.576
0.596
0.567
0.579
0.565
0.590
0.605
0.602
0.574
0.581
0.571
0.599
0.586
0.590
0.594
0.591
0.602
0.578
0.566
0.551
0.591
0.547
