0.375
0.404
0.408
0.421
0.405
0.416
0.832
0.832
0.816
0.722
0.794
0.744
0.833
0.765
0.802
0.823
0.817
0.717
0.812
0.819
0.809
0.789
0.724
0.802
0.748
0.624
0.74
0.713
0.678
0.756
0.723
0.805
0.696
0.792
0.702
0.73
0.764
0.83
0.807
0.81
0.714
0.852
0.842
0.778
0.809
0.84
0.84
0.837
0.78
0.793
0.861
0.768
0.855
0.822
0.847
0.858
0.817
0.848
0.869
0.874
0.852
0.851
0.822
0.837
0.856
0.841
0.818
0.863
0.876
0.875
0.851
0.85
0.829
0.866
0.857
0.827
0.846
0.849
0.795
0.87
0.874
0.879
0.867
0.863
0.852
0.868
0.873
0.863
0.86
0.881
0.865
0.872
0.865
0.833
0.875
0.887
0.869
0.879
0.852
0.874
